scenario,users_per_cohort,day,bps_1nft,bps_3nft,nft_count_1,nft_count_3,effective_stake_1,effective_stake_3,share_1,share_3,reward_per_user_1,reward_per_user_3,cum_reward_per_user_1,cum_reward_per_user_3,raw_stake_1,raw_stake_3,daily_emission,cumulative_emission
B,100,234,6552,18252,234,702,114953.99580274866,362289.7372269368,0.24087062405824886,0.7591293759417511,133.4503930110778,420.5830991710406,69263.66535358905,128335.659280304,69583.66535358905,128655.659280304,55403.34921821184,19759932.463389304
B,100,235,6580,18330,235,705,115369.71715625064,364481.48274110124,0.2404281101744252,0.7595718898255749,132.68085657533695,419.17165550854537,69396.34621016438,128754.83093581254,69716.34621016438,129074.83093581254,55185.251208388225,19815117.71459769
B,100,236,6608,18408,236,708,115784.907785841,366675.77972245624,0.23998827424431293,0.7600117257556871,131.91576708622463,417.76011812778256,69528.2619772506,129172.59105394033,69848.2619772506,129492.59105394033,54967.588521400714,19870085.303119093
B,100,237,6636,18486,237,711,116199.56862535409,368872.59487625444,0.23955109645241224,0.7604489035475878,131.15509666839742,416.3485408048374,69659.417073919,129588.93959474517,69979.417073919,129908.93959474517,54750.363747323485,19924835.666866418
B,100,238,6664,18564,238,714,116613.70061197861,371071.8950584301,0.23911655715743005,0.7608834428425699,130.39881767777445,414.9369768315209,69789.81589159678,130003.8765715767,70109.81589159678,130323.8765715767,54533.57945092954,19979369.24631735
B,100,239,6692,18642,239,717,117027.30468625335,373273.64727631,0.23868463689050495,0.761315363109495,129.64690269846497,413.525479015988,69919.46279429525,130417.40205059267,70239.46279429525,130737.40205059267,54317.2381714453,20033686.484488796
B,100,240,6720,18720,240,720,117440.38179206167,375477.81868930213,0.2382553163534521,0.7617446836465478,128.89932453949493,412.1140996825803,70048.36211883475,130829.51615027526,70368.36211883475,131149.51615027525,54101.34242220753,20087787.826911002
B,100,241,6748,18798,241,723,117852.93287662443,377684.37660956266,0.23782857641702865,0.7621714235829713,128.1560562320477,410.70289067317225,70176.5181750668,131240.21904094843,70496.5181750668,131560.21904094843,53885.89469052199,20141673.721601523
B,100,242,6776,18876,242,726,118264.95889049205,379893.2885026427,0.23740439811921876,0.7625956018807811,127.41707102629563,409.29190334708494,70303.9352460931,131649.51094429553,70623.9352460931,131969.51094429553,53670.89743733806,20195344.61903886
B,100,243,6804,18954,243,729,118676.46078753484,382104.5219881133,0.2369827626635382,0.7630172373364618,126.68234238853816,407.8811885818488,70430.61758848163,132057.39213287737,70750.61758848163,132377.39213287737,53456.35309703869,20248800.9721359
B,100,244,6832,19032,244,732,119087.43952493228,384318.0448401696,0.2365636514173581,0.7634363485826419,125.95184399845813,406.47079677422437,70556.56943248009,132463.8629296516,70876.56943248009,132783.8629296516,53242.26407726825,20302043.23621317
B,100,245,6860,19110,245,735,119497.89606316142,386533.8249882158,0.23614704591024807,0.763852954089752,125.2255497461855,405.0607778404815,70681.79498222627,132868.9237074921,71001.79498222627,133188.9237074921,53028.632758666696,20355071.868971836
B,100,246,6888,19188,246,738,119907.83136598374,388751.83051742794,0.235732927832338,0.7642670721676619,124.50343372963081,403.651181217426,70806.2984159559,133272.57488870953,71126.2984159559,133592.57488870953,52815.46149470568,20407887.330466542
B,100,247,6916,19266,247,741,120317.246400431,390972.02966929734,0.2353212790326986,0.7646787209673014,123.78547025200389,402.24205586391327,70930.0838862079,133674.81694457342,71250.0838862079,133994.81694457342,52602.75261159171,20460490.083078135
B,100,248,6944,19344,248,744,120726.14213679066,393194.39084215625,0.2349120815177398,0.7650879184822602,123.07163381871801,400.83345026025495,71053.15552002662,134075.65039483368,71373.15552002662,134395.65039483368,52390.5084078973,20512880.591486033
B,100,249,6972,19422,249,747,121134.51954858917,395418.8825916796,0.23450531744962824,0.7654946825503719,122.3618991353773,399.4254124110258,71175.51741916199,134475.0758072447,71495.51741916199,134795.0758072447,52178.7311546403,20565059.322640672
B,100,250,7000,19500,250,750,121542.37961257537,397645.47363137186,0.23410096914472128,0.7658990308552787,121.65624110485197,398.01798984480314,71297.17366026684,134873.0937970895,71617.17366026684,135193.0937970895,51967.42309496552,20617026.745735638
C,250,1,28,78,1,3,320.89599999999996,322.496,0.498756590072615,0.5012434099273848,247.14497865212363,248.3772531767154,247.14497865212363,248.3772531767154,567.1449786521237,568.3772531767154,123880.55795720978,123880.55795720978
C,250,2,56,156,2,6,570.3209905325756,577.2439383262722,0.4969836356882304,0.5030163643117697,244.7036728165249,247.67405402282182,491.84865146864854,496.05130719953723,811.8486514686485,816.0513071995372,123094.43170983667,246974.98966704647
C,250,3,84,234,3,9,818.6681801409852,835.1469077880064,0.49501796550070876,0.5049820344992912,242.26303250646762,247.139472837797,734.1116839751162,743.1907800373342,1054.1116839751162,1063.1907800373342,122350.62633606615,369325.61600311263
C,250,4,112,312,4,12,1065.9177348356377,1096.362332374499,0.4929600707141184,0.5070399292858815,239.85434640009143,246.70503365807514,973.9660303752077,989.8958136954093,1293.9660303752075,1309.8958136954093,121639.84501454166,490965.4610176543
C,250,5,140,390,5,15,1312.0815548004605,1360.9817504295302,0.4908531542194691,0.5091468457805308,237.4880396542073,246.33902270184345,1211.4540700294149,1236.2348363972528,1531.4540700294149,1556.2348363972528,120956.76558901269,611922.2266066669
C,250,6,168,468,6,18,1557.182498405909,1629.066626740644,0.488719631530471,0.511280368469529,235.167582365717,246.02361028039758,1446.6216523951318,1482.2584466776505,1766.6216523951318,1802.2584466776505,120297.79816152866,732220.0247681956
C,250,7,196,546,7,21,1801.2474367820764,1900.6617578662501,0.48657256082511535,0.5134274391748848,232.89366898262085,245.74751988279047,1679.5153213777526,1728.0059665604408,1999.5153213777526,2048.005966560441,119660.29721635282,851880.3219845484
C,250,8,224,624,8,24,2044.3044645766142,2175.801538873812,0.4844201692813304,0.5155798307186696,230.66577236261938,245.50303106442914,1910.181093740372,1973.50899762487,2230.181093740372,2293.50899762487,119042.20085676212,970922.5228413105
C,250,9,252,702,9,27,2286.3816573026293,2454.513329258136,0.4822679396577948,0.5177320603422051,228.48280590086836,245.28454853491266,2138.6638996412403,2218.7935461597826,2458.6638996412403,2538.7935461597826,118441.83860894527,1089364.3614502558
C,250,10,280,780,10,30,2527.506488831195,2736.8194427602457,0.480119681356263,0.519880318643737,226.34343250266738,245.0878403484738,2365.0073321439077,2463.8813865082566,2685.0073321439077,2783.8813865082566,117857.8182127853,1207222.1796630411
C,250,11,308,858,11,33,2767.70555797394,3022.7384094706654,0.47797812629475506,0.522021873705245,224.24621776947524,244.90959801609736,2589.253549913383,2708.790984524354,2909.253549913383,3028.790984524354,117288.95394639314,1324511.1336094344
C,250,12,336,936,12,36,3007.0044691904727,3312.2858206758333,0.47584528186852615,0.5241547181314739,222.18970879844582,244.74716598985106,2811.4432587118285,2953.538150514205,3131.4432587118285,3273.538150514205,116734.21869707422,1441245.3523065085
C,250,13,364,1014,13,39,3245.427793328939,3605.474918976345,0.47372265081208165,0.5262773491879184,220.17247530170604,244.59836671793175,3031.6157340135346,3198.1365172321366,3351.6157340135346,3518.1365172321366,116192.71050490945,1557438.062811418
C,250,14,392,1092,14,42,3482.9990707868646,3902.3170249138857,0.4716113739281166,0.5283886260718834,218.19313078315827,244.4613827536918,3249.808864796693,3442.5978999858285,3569.808864796693,3762.5978999858285,115663.62838421251,1673101.6911956305
C,250,15,420,1170,15,45,3719.740837118154,4202.8218542841705,0.46951232599962495,0.5304876740003751,216.25034282534418,244.33467454333072,3466.059207622037,3686.932574529159,3786.059207622037,4006.932574529159,115146.25434216872,1788247.9455377993
C,250,16,448,1248,16,48,3955.674660123504,4506.9977598303985,0.4674261821592583,0.5325738178407416,214.3428373110343,244.2169214104077,3680.402044933071,3931.149495939567,4000.402044933071,4251.149495939567,114639.9396803605,1902887.8852181598
C,250,17,476,1326,17,51,4190.821182271886,4814.851919101154,0.4653534649878572,0.5346465350121429,212.46939924094437,244.1069781295099,3892.8714441740153,4175.256474069077,4212.871444174016,4495.256474069077,114144.09434261356,2017031.9795607734
C,250,18,504,1404,18,54,4425.200164960386,5126.3904830283755,0.4632945786775506,0.5367054213224494,210.62887165528997,244.00384227915478,4103.500315829306,4419.260316348232,4423.500315829306,4739.260316348232,113658.17848361119,2130690.1580443843
C,250,19,532,1482,19,57,4658.830532631424,5441.61869523104,0.46124983429250527,0.5387501657074948,208.82015353032818,243.90662923509007,4312.3204693596335,4663.166945583322,4632.3204693596335,4983.166945583322,113181.69569135456,2243871.853735739
C,250,20,560,1560,20,60,4891.730415643773,5760.540989094319,0.4592194687668162,0.5407805312331839,207.04219715961568,243.8145526981483,4519.36266651925,4906.98149828147,4839.36266651925,5226.98149828147,112714.18746444098,2356586.04120018
C,250,21,588,1638,21,63,5123.917191310581,6083.161067699974,0.4572036594097058,0.5427963405902941,205.29400531973727,243.72690930896823,4724.656671838987,5150.708407590438,5044.656671838987,5470.708407590438,112255.22865717638,2468841.2698573563
C,250,22,616,1716,22,66,5355.407522824269,6409.481970332957,0.45520253513125786,0.544797464868742,203.57462839622943,243.64306633284008,4928.231300235217,5394.351473923278,5248.231300235217,5714.351473923278,111804.42368226738,2580645.6935396236
C,250,23,644,1794,23,69,5586.217395970365,6739.506128345114,0.4532161852365255,0.5467838147634744,201.8831615705966,243.56245168621442,5130.114461805813,5637.913925609492,5450.114461805813,5957.913925609492,111361.40331420276,2692007.096853826
C,250,24,672,1872,24,72,5816.362153639164,7073.235412483589,0.4512446663909889,0.5487553336090112,200.2187421244857,243.48454577432938,5330.333203930299,5881.398471383822,5650.333203930299,6201.398471383822,110925.82197470375,2802932.91882853
C,250,25,700,1950,25,75,6045.85652820542,7410.671173303667,0.44928800819303516,0.5507119918069647,198.58054688944082,243.40887474702828,5528.913750819739,6124.80734613085,5848.913750819739,6444.80734613085,110497.35540911728,2913430.274237647
C,250,26,728,2028,26,78,6274.714671879416,7751.814275926187,0.4473462176728385,0.5526537823271616,196.96778985412158,243.33500487783635,5725.88154067386,6368.142351008687,6045.88154067386,6688.142351008687,110075.69868298947,3023505.9729206366
C,250,27,756,2106,27,81,6502.950185148805,8096.665130131116,0.44541928295486205,0.554580717045138,195.379719930836,243.26253784190487,5921.261260604696,6611.404888850592,6241.261260604696,6931.404888850592,109660.56444318521,3133166.5373638216
C,250,28,784,2184,28,84,6730.576143436104,8445.223716575561,0.44350717626233443,0.5564928237376655,193.815618877416,243.19110672012897,6115.076879482112,6854.595995570721,6435.076879482112,7174.595995570721,109251.68139938625,3242418.218763208
C,250,29,812,2262,29,87,6957.60512209606,8797.489609768818,0.44160985639929007,0.5583901436007099,192.27479936716665,243.12037259502273,6307.351678849279,7097.716368165744,6627.351678849279,7417.716368165744,108848.79299054734,3351267.011753755
C,250,30,840,2340,30,90,7184.049219872619,9153.461998316528,0.4397272708143181,0.5602727291856819,190.7566031980056,243.0500216327651,6498.108282047285,7340.766389798509,6818.108282047285,7660.766389798509,108451.65620769266,3459718.667961448
C,250,31,868,2418,31,93,7409.920080928989,9513.13970285179,0.43785935732678366,0.5621406426732165,189.26039963111324,242.9797625675086,6687.368681678398,7583.746152366018,7007.368681678398,7903.746152366018,108060.04054965544,3567778.7085111034
C,250,32,896,2496,32,96,7635.228915556782,9876.521191996577,0.43600604557870387,0.5639939544212961,187.78558384945364,242.90932452093108,6875.154265527852,7826.655476886949,7195.154265527852,8146.655476886949,107673.7270925962,3675452.4356036996
C,250,33,924,2574,33,99,7859.986519662625,10243.60459663765,0.4341672582621235,0.5658327417378766,186.3315755268036,242.83845510297746,7061.485841054655,8069.493931989927,7381.485841054655,8389.493931989926,107292.50765744525,3782744.9432611447
C,250,34,952,2652,34,102,8084.203293123058,10614.387722753656,0.4323429121616101,0.5676570878383899,184.8978174982669,242.76691874968608,7246.383658552922,8312.260850739613,7566.383658552922,8632.260850739613,106916.18406198826,3889661.127323133
C,250,35,980,2730,35,105,8307.889257091108,10988.868062991527,0.43053291904359875,0.5694670809564013,183.48377452406444,242.69449526227822,7429.867433076986,8554.95534600189,7749.867433076986,8874.95534600189,106544.56744658566,3996205.6947697187
C,250,36,1008,2808,36,108,8531.054070331147,11367.042807159221,0.42873718641815756,0.5712628135818424,182.0889321387895,242.6209785177445,7611.956365215776,8797.576324519636,7931.956365215776,9117.576324519636,106177.4776641335,4102383.172433852
C,250,37,1036,2886,37,111,8753.70704465213,11748.908851776003,0.42695561819392813,0.573044381806072,180.71279557911654,242.5461753264607,7792.669160794892,9040.122499846097,8112.669160794892,9360.122499846097,105814.74272639431,4208197.915160246
C,250,38,1064,2964,38,114,8975.85715950347,12134.46280880048,0.4251881152431727,0.5748118847568273,179.3548887834498,242.4699044163167,7972.024049578342,9282.592404262414,8292.024049578342,9602.592404262414,105456.19829994162,4313654.113460188
C,250,39,1092,3042,39,117,9197.513075792296,12523.70101363904,0.4234345758908307,0.5765654241091692,178.01475345761273,242.39199552622136,8150.0388030359545,9524.984399788635,8470.038803035955,9844.984399788635,105101.68724595853,4418755.800706146
C,250,40,1120,3120,40,120,9418.683148975982,12916.619532522689,0.42169489633905427,0.5783051036609458,176.69194820118938,242.31228859451565,8326.730751237144,9767.29668838315,8646.730751237144,10087.29668838315,104751.05919892625,4523506.8599050725
C,250,41,1148,3198,41,123,9639.37544147917,13313.214169328081,0.4199689710367348,0.5800310289632653,175.38604768970848,242.23063303018077,8502.116798926852,10009.52732141333,8822.116798926852,10329.52732141333,104404.1701799723,4627911.030085045
C,250,42,1176,3276,42,126,9859.597734480649,13713.480471908337,0.41825669300195223,0.5817433069980477,174.09664190811122,242.14688705628626,8676.213440834963,10251.674208469616,8996.213440834963,10571.674208469616,104060.88224109939,4731971.912326144
C,250,43,1204,3354,43,129,10079.357539111494,14117.413737990324,0.41655795410398055,0.5834420458960196,172.82333543156022,242.06091711693475,8849.036776266523,10493.73512558655,9169.036776266523,10813.73512558655,103721.06313712374,4835692.975463267
C,250,44,1232,3432,44,132,10298.662107102558,14525.009020687854,0.41487264531043017,0.5851273546895698,171.56574674988727,241.9725973400502,9020.60252301641,10735.707722926601,9340.60252301641,11055.707722926601,103384.58602248438,4939077.5614857515
C,250,45,1260,3510,45,135,10517.518440916478,14936.26113367384,0.41320065690424124,0.5867993430957588,170.32350763242871,241.88180904958466,9190.92603064884,10977.589531976186,9510.92603064884,11297.589531976186,103051.32917050335,5042128.890656255
C,250,46,1288,3588,46,138,10735.93330339641,15351.16465604924,0.4115418786745166,0.5884581213254835,169.0962625300393,241.78844032124806,9360.02229317888,11219.377972297434,9680.02229317888,11539.377972297434,102721.17571282183,5144850.066369077
C,250,47,1316,3666,47,141,10953.91322696122,15769.713936941675,0.40989620008459354,0.5901037999154064,167.8836680117126,241.6923855771352,9527.905961190592,11461.070357874569,9847.905961190592,11781.070357874569,102394.01339721195,5247244.079766289
C,250,48,1344,3744,48,144,11171.464522374608,16191.903099862808,0.40826351042025555,0.5917364895797446,166.68539223323626,241.5935452149202,9694.591353423828,11702.66390308949,10014.591353423828,12022.66390308949,102069.7343620391,5349313.814128328
C,250,49,1372,3822,49,147,11388.593287113577,16617.726046850294,0.40664369892056407,0.5933563010794359,165.50111443548738,241.49182526777173,9860.092467859315,11944.155728357262,10180.092467859315,12264.155728357262,101748.23492581477,5451062.049054143
C,250,50,1400,3900,50,150,11605.30541335962,17047.176462416595,0.4050366548934506,0.5949633451065494,164.33052447041928,241.38713709196014,10024.422992329733,12185.542865449223,10344.422992329733,12505.542865449223,101429.41539059486,5552491.464444738
C,250,51,1428,3978,51,153,11821.60659563442,17480.247817324922,0.40344226781790554,0.5965577321820945,163.1733223527303,241.27939707918338,10187.596314682463,12426.822262528405,10507.596314682463,12746.822262528405,101113.17985797842,5653604.6443027165
C,250,52,1456,4056,52,156,12037.50233810023,17916.933372209925,0.40186042743435785,0.5981395725656422,162.02921783546415,241.16852639112042,10349.625532517928,12667.990788919526,10669.625532517928,12987.990788919526,100799.43605664614,5754404.080359363
C,250,53,1484,4134,53,159,12252.99796154359,18357.226181058857,0.40029102382462506,0.5997089761753749,160.89793000796251,241.05445071405657,10510.52346252589,12909.045239633582,10830.52346252589,13229.045239633582,100488.09518050478,5854892.175539868
C,250,54,1512,4212,54,162,12468.098610059806,18801.119094567246,0.3987339474826338,0.6012660525173662,159.77918691467397,240.9371000316059,10670.302649440564,13149.982339665188,10990.302649440564,13469.982339665188,100179.07173656997,5955071.2472764375
C,250,55,1540,4290,55,165,12682.80925745441,19248.604763381554,0.39718908937695624,0.6028109106230437,158.67272519344166,240.81640841378018,10828.975374634005,13390.798748078969,11148.975374634005,13710.798748078969,99872.28340180547,6054943.530678243
C,250,56,1568,4368,56,168,12897.134713376618,19699.675641239864,0.39565634100607877,0.6043436589939213,157.57828973205906,240.6923138209321,10986.553664366063,13631.4910618999,11306.553664366063,13951.4910618999,99567.65088824778,6154511.181566491
C,250,57,1596,4446,57,171,13111.079629198886,20154.323988020595,0.3941355944472015,0.6058644055527985,156.49563334190876,240.56475792116188,11143.049297707972,13872.055819821062,11463.049297707972,14192.055819821062,99265.09781576766,6253776.279382259
C,250,58,1624,4524,58,174,13324.648503655746,20612.54187270811,0.39262674239927436,0.6073732576007255,155.42451644757713,240.4336859199047,11298.47381415555,14112.489505740967,11618.47381415555,14432.489505740967,98964.55059187047,6352740.829974129
C,250,59,1652,4602,59,177,13537.845688254047,21074.32117628296,0.3911296782208882,0.6088703217791118,154.36470679162895,240.2990464008669,11452.838520947178,14352.788552141834,11772.838520947178,14672.788552141834,98665.93829812396,6451406.768272253
